latitude,longitude,photon height,confidence code
16.640235283131638,112.71367871161475,5.671014,4
16.640241914418947,112.71367639598239,12.200573,1
16.640240759858354,112.71368439742662,-19.17817,0
16.640248311140702,112.71367570862542,12.345079,1
16.640248229756654,112.71367627268653,10.133025,1
16.640248063900028,112.7136774220825,5.6255007,4
16.640248072771044,112.71367736097847,5.865108,4
16.640254447636572,112.71367682304724,5.4243608,4
16.640253674112987,112.71368218420827,-15.600164,0
16.640280013757582,112.71367422494863,5.417153,4
16.640285895817676,112.71367710802095,-8.436786,1
16.64028619184278,112.71367505505536,-0.38573098,1
16.640286411482954,112.71367353345723,5.581397,4
16.640285107310817,112.71368257237671,-29.865864,0
16.64029280351657,112.71367287997269,5.5972776,4
16.640306527431388,112.71366506206081,31.164377,0
16.640304263842744,112.71368074952017,-30.35614,0
16.640311941114202,112.7136711920766,4.579287,2
16.64031197709804,112.71367094247718,5.558139,4
16.640318365946776,112.71367031246783,5.484246,4
16.640331152091427,112.71366899853605,5.5493617,4
16.64033115479608,112.71366897990642,5.622414,4
16.640331148717483,112.71366902177589,5.4582314,4
16.640331149860668,112.71366901390162,5.4891086,4
16.64034478547747,112.71366181189589,28.647572,0
16.64035072948315,112.71366426675257,16.478634,1
16.64035033221122,112.71366702058424,5.679044,4
16.640350329748482,112.71366703754761,5.6125255,4
16.640350327603894,112.71366705231958,5.5546002,4
16.6403572512286,112.71366272287585,19.99163,1
16.640356725589758,112.71366636612466,5.704066,4
16.64036298756804,112.71366661901376,2.1715436,2
16.640369518910067,112.71366500632882,5.9556127,4
16.640377304531846,112.71365469879105,43.838665,0
16.640375889759003,112.71366450297252,5.390013,3
16.640375901054554,112.71366442516876,5.6951046,4
16.640382286974944,112.71366381984461,5.529788,4
16.64038214098058,112.71366483242106,1.5587871,2
16.640395071415405,112.7136625214232,5.5450125,4
16.64040196256739,112.71365841415101,19.114733,1
16.64040146155928,112.71366188599346,5.4994154,4
16.64040147344005,112.7136618041588,5.820313,4
16.640401463075268,112.71366187555135,5.540362,4
16.640401470169568,112.71366182668591,5.7319775,4
16.640414423027536,112.71365934987975,10.372223,1
16.64041424846889,112.71366055920525,5.629708,4
16.64041424676539,112.71366057093896,5.583697,4
16.640414247064037,112.71366056888189,5.591763,4
16.640420894495637,112.71365815289924,12.530273,1
16.640420647217404,112.71365986659983,5.809757,4
16.640427038754158,112.7136592270322,5.7821465,4
16.64043467109399,112.71364998546181,39.489307,0
16.640433671930424,112.7136569094894,12.33565,1
16.640439826072427,112.71365791091611,5.8739095,4
16.640439820490695,112.71365794936295,5.7231483,4
16.640446215337278,112.71365728407463,5.7980766,4
16.64045282325974,112.71365514087448,11.669406,1
16.640458511502118,112.71365937240647,-7.458186,1
16.64045899787136,112.71365600140537,5.7616343,4
16.64045820359272,112.71366150547132,-15.823192,0
16.640465898791287,112.71365182796292,19.595806,1
16.640465389237967,112.71365535865472,5.7497373,4
16.640465383889598,112.71365539549414,5.6052794,4
16.64046538861412,112.71365536295177,5.7328873,4
16.640477587128554,112.71365812761874,-10.172783,0
16.64048455873647,112.71365346547262,5.5791864,4
16.64049094701203,112.71365284567831,5.479061,4
16.640503735027448,112.71365152542636,5.5965877,4
16.64051134079131,112.71364247223123,38.57043,0
16.640510318816933,112.71364955335359,10.800808,1
16.640516525125275,112.71365019386104,5.7600975,4
16.640516524154112,112.71365020055033,5.733867,4
16.64051534653374,112.71365836246034,-26.273993,0
16.640522909879298,112.7136495980705,5.5681086,4
16.640522908895708,112.71364960484546,5.541542,4
16.640522908835322,112.7136496052614,5.539911,4
16.64052173511579,112.71365774029998,-26.362574,0
16.640528959440363,112.71365132329936,-3.7254941,1
16.640535696432735,112.71364828717508,5.653403,4
16.640542095429957,112.71364759296002,5.8486686,4
16.640542080619113,112.71364769497626,5.448634,4
16.640549836103062,112.71363759812213,42.518272,0
16.64054910912132,112.71364263688724,22.757917,0
16.64054847068893,112.71364706050285,5.4101562,4
16.640548482536268,112.71364697889899,5.730148,4
16.640561333882573,112.71364522200908,7.5676346,2
16.64056125716849,112.7136457538949,5.481764,4
16.64056125034484,112.71364580089578,5.29746,3
16.64056012994462,112.71365356691737,-25.157892,0
16.64056765260842,112.7136450819486,5.591479,4
16.640567653100668,112.71364507855807,5.604774,4
16.640572881283784,112.71365249680116,-26.011686,0
16.64058043455697,112.71364380222691,5.5603075,4
16.640580432542702,112.71364381610111,5.505903,4
16.640588006101883,112.71363497822738,37.640713,0
16.640586825471313,112.71364316084586,5.5513773,4
16.640585569961278,112.71365186271028,-28.57392,0
16.6405932163163,112.71364252132904,5.5354376,4
16.640593215283058,112.71364252844592,5.50753,4
16.64060031455908,112.7136369783257,24.749605,0
16.640599610400024,112.71364185813549,5.6127887,4
16.640605234923584,112.71364652958005,-15.229924,0
16.640611950860368,112.71364363453358,-6.399318,1
16.640618677399686,112.71364065486387,2.7641742,2
16.640618775540265,112.71363997365366,5.435681,4
16.640625169872127,112.71363930715404,5.527542,4
16.64063156060286,112.71363866676484,5.517289,4
16.640631535910565,112.71363883858524,4.8434362,2
16.640637953753828,112.71363800776611,5.580465,4
16.64063665219903,112.71364702850369,-29.795265,0
16.640636936054822,112.71364506113652,-22.080069,0
16.640645680761427,112.71362810681718,41.887466,0
16.640645621796185,112.7136285147066,40.287903,0
16.640644791544773,112.71363426824475,17.724577,1
16.640644523682077,112.71363612545291,10.44125,1
16.640643846814665,112.71364081552642,-7.951358,1
16.64065073143957,112.71363674971002,5.4727387,4
16.64065073792183,112.7136367050608,5.6478205,4
16.640650736882712,112.71363671221816,5.619755,4
16.640657114996916,112.71363615735889,5.2755313,3
16.64065712451512,112.71363609179836,5.532612,4
16.640657129008996,112.71363606084499,5.6539884,4
16.640663496577357,112.71363558322264,5.0069537,2
16.64066351841716,112.71363543105024,5.6037617,4
16.64066990233569,112.71363483544734,5.419984,4
16.640669908530434,112.71363479277852,5.5873,4
16.640676291435117,112.71363420214179,5.384474,4
